symbol,board,limit_days_max,limit_days_20cm,gap_3,gap_4,gap_5,n
688419,科创板,10,2,9,7,4,60
002415,深主板,0,0,1,1,0,60
605259,沪主板,0,0,1,0,0,60
600712,沪主板,2,0,1,0,0,60
300879,创业板,0,0,1,0,0,60
300455,创业板,2,0,0,0,0,60
301314,创业板,1,0,1,1,1,60
002222,深主板,3,0,9,4,3,60
300409,创业板,0,0,2,0,0,60
002578,深主板,0,0,1,0,0,60
300015,创业板,0,0,0,0,0,60
300767,创业板,1,0,2,2,1,60
603138,沪主板,1,0,3,2,1,60
300543,创业板,0,0,2,2,1,60
600716,沪主板,0,0,0,0,0,60
002843,深主板,2,0,3,2,0,60
600004,沪主板,0,0,0,0,0,60
688665,科创板,3,0,3,0,0,60
002432,深主板,11,0,13,10,7,60
300224,创业板,0,0,0,0,0,60
688131,科创板,3,0,0,0,0,60
603239,沪主板,0,0,1,1,0,60
300454,创业板,3,1,9,6,0,60
688339,科创板,0,0,1,0,0,60
601515,沪主板,0,0,1,0,0,60
601001,沪主板,2,0,2,2,0,60
300215,创业板,1,0,2,1,0,60
301295,创业板,4,1,0,0,0,60
301306,创业板,4,0,3,1,0,60
300584,创业板,2,1,2,1,0,60
603656,沪主板,1,0,1,0,0,60
002085,深主板,1,0,0,0,0,60
300542,创业板,0,0,0,0,0,60
300582,创业板,0,0,1,0,0,60
301110,创业板,0,0,1,1,0,60
002421,深主板,16,0,12,9,8,60
300493,创业板,1,0,2,1,0,60
688133,科创板,4,0,0,0,0,60
300196,创业板,7,1,7,5,5,60
002837,深主板,4,0,7,3,3,60
600467,沪主板,0,0,0,0,0,60
000757,深主板,1,0,0,0,0,60
300632,创业板,8,1,16,9,7,60
600496,沪主板,0,0,0,0,0,60
002088,深主板,2,0,3,2,2,60
603081,沪主板,0,0,0,0,0,60
003036,深主板,14,0,12,7,3,60
001268,深主板,5,0,2,2,0,60
601858,沪主板,4,0,0,0,0,60
603139,沪主板,4,0,5,4,3,60
605358,沪主板,8,0,6,4,4,60
688196,科创板,0,0,1,0,0,60
301128,创业板,5,0,10,4,2,60
002592,深主板,0,0,1,0,0,60
300016,创业板,0,0,0,0,0,60
600288,沪主板,7,0,8,6,5,60
603180,沪主板,1,0,2,0,0,60
601333,沪主板,0,0,0,0,0,60
603658,沪主板,0,0,0,0,0,60
300223,创业板,8,1,14,12,7,60
002577,深主板,1,0,0,0,0,60
300538,创业板,0,0,1,0,0,60
300731,创业板,6,0,4,2,1,60
601601,沪主板,0,0,0,0,0,60
601608,沪主板,3,0,4,3,2,60
600109,沪主板,0,0,0,0,0,60
688528,科创板,0,0,2,1,0,60
600105,沪主板,9,0,10,5,5,60
300844,创业板,0,0,5,3,0,60
002125,深主板,3,0,3,1,1,60
300694,创业板,2,0,0,0,0,60
300217,创业板,0,0,0,0,0,60
300878,创业板,8,1,4,1,0,60
300491,创业板,7,0,4,3,2,60
002599,深主板,0,0,1,0,0,60
600095,沪主板,1,0,2,1,1,60
600100,沪主板,0,0,0,0,0,60
605507,沪主板,0,0,0,0,0,60
002084,深主板,0,0,0,0,0,60
688612,科创板,0,0,2,1,1,60
688238,科创板,2,0,1,1,1,60
003035,深主板,0,0,0,0,0,60
688611,科创板,2,0,3,1,1,60
688501,科创板,0,0,0,0,0,60
688621,科创板,1,0,2,0,0,60
300197,创业板,5,4,8,4,3,60
002579,深主板,17,0,11,8,6,60
300407,创业板,3,0,2,1,1,60
688623,科创板,2,0,3,1,0,60
600007,沪主板,0,0,0,0,0,60
600967,沪主板,0,0,1,0,0,60
600639,沪主板,0,0,0,0,0,60
301126,创业板,0,0,0,0,0,60
000688,深主板,3,0,2,1,0,60
301098,创业板,3,0,0,0,0,60
002295,深主板,0,0,0,0,0,60
003026,深主板,4,0,6,5,3,60
002427,深主板,3,0,0,0,0,60
301312,创业板,8,1,7,6,5,60
600096,沪主板,1,0,0,0,0,60
000776,深主板,1,0,1,0,0,60
301328,创业板,6,0,5,2,2,60
003039,深主板,0,0,0,0,0,60
301662,创业板,0,0,1,1,0,60
000750,深主板,0,0,0,0,0,60
000597,深主板,0,0,0,0,0,60
688184,科创板,0,0,0,0,0,60
301109,创业板,0,0,0,0,0,60
300413,创业板,0,0,0,0,0,60
688505,科创板,0,0,0,0,0,60
300006,创业板,1,0,1,0,0,60
301103,创业板,0,0,0,0,0,60
600103,沪主板,1,0,1,1,0,60
300953,创业板,1,0,2,1,0,60
688570,科创板,1,0,1,1,1,60
001282,深主板,1,0,0,0,0,60
603017,沪主板,0,0,1,0,0,60
688225,科创板,1,0,0,0,0,60
603859,沪主板,6,0,6,4,3,60
603869,沪主板,0,0,0,0,0,60
605337,沪主板,1,0,1,0,0,60
688798,科创板,1,0,3,2,0,60
000715,深主板,0,0,0,0,0,60
002126,深主板,2,0,4,2,0,60
603566,沪主板,0,0,0,0,0,60
002123,深主板,4,0,2,2,2,60
688526,科创板,0,0,0,0,0,60
603665,沪主板,0,0,2,2,0,60
603648,沪主板,0,0,1,0,0,60
301323,创业板,4,1,5,3,1,60
688332,科创板,5,0,5,4,1,60
301307,创业板,8,2,11,7,5,60
301117,创业板,3,2,5,2,2,60
300231,创业板,3,1,3,2,0,60
301332,创业板,0,0,0,0,0,60
300956,创业板,3,1,6,6,6,60
605177,沪主板,3,0,3,0,0,60
601107,沪主板,0,0,0,0,0,60
300636,创业板,0,0,0,0,0,60
003031,深主板,6,0,8,6,5,60
688548,科创板,12,1,11,7,5,60
603655,沪主板,2,0,4,2,2,60
600782,沪主板,0,0,0,0,0,60
301107,创业板,5,1,6,1,1,60
688686,科创板,2,0,4,3,1,60
600470,沪主板,7,0,5,3,2,60
603332,沪主板,0,0,0,0,0,60
603196,沪主板,3,0,3,3,0,60
600895,沪主板,3,0,7,5,3,60
002601,深主板,1,0,1,0,0,60
688302,科创板,2,0,3,1,1,60
002582,深主板,0,0,0,0,0,60
601975,沪主板,1,0,4,1,1,60
688685,科创板,7,0,3,1,1,60
600749,沪主板,1,0,4,2,2,60
600010,沪主板,0,0,1,0,0,60
600098,沪主板,0,0,0,0,0,60
600278,沪主板,0,0,0,0,0,60
300541,创业板,0,0,0,0,0,60
600262,沪主板,0,0,0,0,0,60
605500,沪主板,3,0,3,3,3,60
601609,沪主板,1,0,3,1,0,60
002291,深主板,1,0,1,1,0,60
603083,沪主板,12,0,15,13,8,60
603077,沪主板,1,0,1,0,0,60
600487,沪主板,7,0,14,5,3,60
301325,创业板,0,0,1,0,0,60
001211,深主板,6,0,4,2,1,60
688677,科创板,7,0,7,6,5,60
603089,沪主板,0,0,0,0,0,60
300877,创业板,3,0,0,0,0,60
000060,深主板,3,0,4,2,1,60
300842,创业板,3,0,3,2,2,60
002845,深主板,3,0,3,1,1,60
600638,沪主板,0,0,1,1,0,60
688389,科创板,1,0,0,0,0,60
603662,沪主板,1,0,3,0,0,60
301319,创业板,17,2,15,8,5,60
688290,科创板,1,0,1,0,0,60
300705,创业板,0,0,0,0,0,60
603660,沪主板,4,0,2,0,0,60
300670,创业板,1,0,1,1,1,60
003038,深主板,0,0,1,0,0,60
600783,沪主板,5,0,4,1,1,60
688067,科创板,0,0,1,1,0,60
601216,沪主板,0,0,0,0,0,60
603020,沪主板,8,0,1,0,0,60
002159,深主板,1,0,2,1,0,60
002423,深主板,1,0,0,0,0,60
603568,沪主板,0,0,0,0,0,60
300537,创业板,4,0,3,3,2,60
688171,科创板,5,1,3,3,1,60
601702,沪主板,1,0,1,1,0,60
605055,沪主板,3,0,3,2,2,60
603390,沪主板,1,0,3,1,1,60
603331,沪主板,1,0,1,0,0,60
603150,沪主板,3,0,3,0,0,60
300011,创业板,0,0,0,0,0,60
000042,深主板,1,0,1,1,1,60
000050,深主板,1,0,3,2,1,60
603558,沪主板,0,0,0,0,0,60
002596,深主板,2,0,0,0,0,60
002584,深主板,5,0,11,3,2,60
600273,沪主板,0,0,0,0,0,60
002595,深主板,0,0,1,1,0,60
688172,科创板,15,1,7,3,2,60
002755,深主板,1,0,1,0,0,60
605006,沪主板,11,0,15,12,10,60
688314,科创板,3,0,2,0,0,60
605100,沪主板,3,0,3,1,0,60
300008,创业板,0,0,0,0,0,60
002218,深主板,2,0,1,1,1,60
000426,深主板,2,0,15,10,6,60
002838,深主板,2,0,0,0,0,60
000988,深主板,8,0,12,7,6,60
002438,深主板,2,0,3,2,2,60
300693,创业板,0,0,1,1,0,60
300843,创业板,9,1,6,3,1,60
002846,深主板,1,0,1,0,0,60
300631,创业板,1,0,3,3,2,60
300227,创业板,3,0,2,0,0,60
601698,沪主板,1,0,3,0,0,60
301119,创业板,2,0,2,0,0,60
000596,深主板,2,0,3,2,0,60
300408,创业板,10,0,18,9,7,60
002589,深主板,0,0,0,0,0,60
600780,沪主板,0,0,0,0,0,60
300729,创业板,0,0,1,0,0,60
002008,深主板,6,0,12,7,5,60
603025,沪主板,0,0,2,1,0,60
301317,创业板,7,1,5,4,1,60
002223,深主板,0,0,0,0,0,60
603300,沪主板,0,0,0,0,0,60
600489,沪主板,1,0,10,5,1,60
688728,科创板,5,3,6,4,2,60
688180,科创板,2,0,0,0,0,60
002196,深主板,4,0,1,0,0,60
002588,深主板,0,0,0,0,0,60
001333,深主板,1,0,0,0,0,60
600271,沪主板,0,0,0,0,0,60
300222,创业板,2,0,2,1,1,60
603567,沪主板,7,0,8,6,4,60
000560,深主板,0,0,0,0,0,60
300009,创业板,0,0,0,0,0,60
600996,沪主板,4,0,1,0,0,60
003029,深主板,0,0,1,1,1,60
603661,沪主板,9,0,10,6,5,60
002753,深主板,0,0,0,0,0,60
688217,科创板,0,0,1,0,0,60
002284,深主板,0,0,0,0,0,60
601089,沪主板,0,0,0,0,0,60
688401,科创板,7,0,7,5,4,60
000815,深主板,8,0,10,8,6,60
002003,深主板,0,0,0,0,0,60
600848,沪主板,0,0,0,0,0,60
600853,沪主板,0,0,0,0,0,60
601231,沪主板,4,0,5,3,1,60
300002,创业板,1,0,1,1,0,60
688549,科创板,22,4,17,11,8,60
301318,创业板,0,0,1,0,0,60
002436,深主板,6,0,9,4,3,60
301115,创业板,6,1,3,2,2,60
601528,沪主板,0,0,0,0,0,60
600682,沪主板,1,0,0,0,0,60
600475,沪主板,1,0,2,1,0,60
301302,创业板,2,1,2,1,1,60
300410,创业板,5,0,6,3,2,60
600628,沪主板,0,0,0,0,0,60
301322,创业板,9,1,8,5,4,60
002842,深主板,9,0,10,5,2,60
603920,沪主板,1,0,3,2,1,60
603657,沪主板,8,0,2,2,1,60
600106,沪主板,0,0,0,0,0,60
600851,沪主板,6,0,5,3,3,60
300669,创业板,2,0,0,0,0,60
300453,创业板,0,0,1,1,0,60
688156,科创板,3,0,9,4,2,60
601066,沪主板,1,0,1,1,0,60
301106,创业板,2,0,3,1,0,60
605155,沪主板,2,0,1,0,0,60
002743,深主板,0,0,1,0,0,60
688239,科创板,1,0,2,0,0,60
002419,深主板,0,0,0,0,0,60
688132,科创板,0,0,1,1,1,60
603868,沪主板,0,0,0,0,0,60
300952,创业板,2,0,3,2,1,60
301308,创业板,6,0,17,12,9,60
300497,创业板,2,0,5,1,0,60
002430,深主板,1,0,6,3,2,60
600009,沪主板,0,0,0,0,0,60
300732,创业板,0,0,0,0,0,60
300003,创业板,0,0,0,0,0,60
301305,创业板,2,0,4,2,1,60
002583,深主板,1,0,0,0,0,60
300205,创业板,1,0,2,2,1,60
600633,沪主板,0,0,2,1,0,60
605268,沪主板,0,0,0,0,0,60
002835,深主板,0,0,0,0,0,60
301101,创业板,0,0,0,0,0,60
301121,创业板,2,1,1,1,1,60
002124,深主板,2,0,1,0,0,60
300203,创业板,2,0,2,0,0,60
600000,沪主板,0,0,0,0,0,60
688383,科创板,3,0,6,2,1,60
601828,沪主板,0,0,0,0,0,60
603195,沪主板,0,0,0,0,0,60
600479,沪主板,0,0,0,0,0,60
300498,创业板,0,0,0,0,0,60
300539,创业板,3,1,3,1,1,60
688115,科创板,5,0,8,5,1,60
301301,创业板,0,0,0,0,0,60
300707,创业板,0,0,0,0,0,60
300204,创业板,4,1,5,3,2,60
300210,创业板,0,0,1,0,0,60
688282,科创板,2,0,1,0,0,60
603927,沪主板,0,0,0,0,0,60
301120,创业板,5,1,5,2,1,60
300808,创业板,1,0,0,0,0,60
002086,深主板,0,0,0,0,0,60
603926,沪主板,1,0,0,0,0,60
000531,深主板,0,0,1,0,0,60
300840,创业板,4,0,2,2,1,60
600635,沪主板,1,0,0,0,0,60
688028,科创板,13,0,9,6,4,60
688082,科创板,4,1,15,8,5,60
300838,创业板,0,0,0,0,0,60
688205,科创板,4,0,10,4,3,60
003037,深主板,1,0,1,1,0,60
300951,创业板,8,0,4,3,2,60
300221,创业板,3,1,9,6,5,60
600282,沪主板,0,0,1,1,1,60
002224,深主板,0,0,0,0,0,60
300494,创业板,0,0,0,0,0,60
002050,深主板,0,0,3,1,0,60
601169,沪主板,0,0,0,0,0,60
688262,科创板,5,0,4,2,2,60
300583,创业板,0,0,1,0,0,60
600495,沪主板,0,0,0,0,0,60
603219,沪主板,0,0,3,1,0,60
000718,深主板,1,0,2,1,1,60
600846,沪主板,2,0,2,1,0,60
002594,深主板,0,0,1,0,0,60
000034,深主板,2,0,5,2,0,60
600269,沪主板,0,0,1,0,0,60
300001,创业板,2,0,6,2,2,60
605108,沪主板,1,0,1,0,0,60
002836,深主板,0,0,1,0,0,60
600714,沪主板,3,0,3,0,0,60
300199,创业板,4,0,3,1,0,60
600850,沪主板,4,0,4,3,2,60
603393,沪主板,0,0,2,0,0,60
000810,深主板,2,0,1,1,0,60
001328,深主板,1,0,2,0,0,60
000869,深主板,0,0,0,0,0,60
688561,科创板,1,0,0,0,0,60
688056,科创板,12,1,6,5,4,60
000731,深主板,0,0,1,1,0,60
601168,沪主板,1,0,7,3,1,60
300633,创业板,0,0,0,0,0,60
000906,深主板,0,0,0,0,0,60
601966,沪主板,0,0,0,0,0,60
300876,创业板,0,0,1,1,1,60
600486,沪主板,0,0,0,0,0,60
300402,创业板,0,0,0,0,0,60
603320,沪主板,0,0,0,0,0,60
002020,深主板,1,0,3,3,3,60
000707,深主板,0,0,0,0,0,60
603918,沪主板,1,0,2,1,0,60
300403,创业板,1,0,1,0,0,60
301329,创业板,3,1,5,3,3,60
603290,沪主板,5,0,6,6,4,60
603728,沪主板,2,0,2,0,0,60
000563,深主板,0,0,0,0,0,60
002590,深主板,1,0,1,0,0,60
605056,沪主板,1,0,2,0,0,60
688130,科创板,3,0,4,1,1,60
688366,科创板,0,0,0,0,0,60
605339,沪主板,1,0,1,1,0,60
600276,沪主板,0,0,0,0,0,60
300013,创业板,0,0,1,0,0,60
000558,深主板,1,0,2,1,1,60
601399,沪主板,0,0,0,0,0,60
001278,深主板,2,0,0,0,0,60
600104,沪主板,0,0,0,0,0,60
301326,创业板,6,1,5,4,3,60
600006,沪主板,0,0,0,0,0,60
300581,创业板,1,1,2,1,1,60
301298,创业板,0,0,1,1,1,60
301125,创业板,2,0,0,0,0,60
000739,深主板,1,0,0,0,0,60
301108,创业板,2,0,1,1,1,60
301118,创业板,1,0,2,1,1,60
002587,深主板,1,0,0,0,0,60
603860,沪主板,0,0,0,0,0,60
600637,沪主板,2,0,3,2,2,60
688303,科创板,1,1,0,0,0,60
600640,沪主板,1,0,0,0,0,60
300496,创业板,1,0,2,1,0,60
300762,创业板,5,0,3,2,0,60
601868,沪主板,0,0,0,0,0,60
301311,创业板,0,0,0,0,0,60
600481,沪主板,5,0,2,1,0,60
688097,科创板,3,0,5,4,2,60
000530,深主板,2,0,1,0,0,60
003816,深主板,0,0,0,0,0,60
300404,创业板,1,0,0,0,0,60
002580,深主板,10,0,11,7,5,60
688403,科创板,13,1,17,10,7,60
603650,沪主板,4,0,10,5,4,60
000598,深主板,0,0,0,0,0,60
601311,沪主板,0,0,0,0,0,60
603296,沪主板,4,0,10,6,5,60
300839,创业板,0,0,3,0,0,60
601688,沪主板,0,0,0,0,0,60
601696,沪主板,2,0,1,0,0,60
688223,科创板,0,0,0,0,0,60
600285,沪主板,0,0,0,0,0,60
688058,科创板,0,0,0,0,0,60
688518,科创板,3,0,2,1,1,60
002600,深主板,5,0,5,0,0,60
002833,深主板,2,0,0,0,0,60
002437,深主板,1,0,0,0,0,60
603179,沪主板,1,0,4,2,2,60
603153,沪主板,0,0,0,0,0,60
688720,科创板,12,1,12,7,4,60
002847,深主板,1,0,1,1,0,60
300730,创业板,2,0,1,0,0,60
301099,创业板,11,1,8,6,4,60
300228,创业板,0,0,1,0,0,60
002749,深主板,0,0,2,1,1,60
002839,深主板,0,0,0,0,0,60
600283,沪主板,0,0,1,1,1,60
002747,深主板,12,0,15,11,8,60
300201,创业板,5,0,6,3,3,60
002428,深主板,14,0,19,11,7,60
300012,创业板,0,0,1,1,0,60
600629,沪主板,5,0,5,2,1,60
002422,深主板,2,0,5,2,0,60
600982,沪主板,3,0,4,1,0,60
600626,沪主板,1,0,0,0,0,60
002416,深主板,0,0,1,1,0,60
603989,沪主板,19,0,20,11,9,60
300957,创业板,0,0,0,0,0,60
600746,沪主板,3,0,5,4,2,60
600279,沪主板,2,0,0,0,0,60
300960,创业板,0,0,1,1,0,60
002296,深主板,0,0,0,0,0,60
002439,深主板,0,0,0,0,0,60
300792,创业板,1,0,1,1,0,60
001979,深主板,0,0,0,0,0,60
601968,沪主板,0,0,0,0,0,60
688737,科创板,1,0,3,1,0,60
301299,创业板,0,0,0,0,0,60
600267,沪主板,1,0,1,0,0,60
000600,深主板,3,0,2,0,0,60
601865,沪主板,1,0,0,0,0,60
301122,创业板,2,0,4,1,1,60
603919,沪主板,3,0,3,1,0,60
600490,沪主板,1,0,6,3,0,60
301320,创业板,0,0,1,1,0,60
300667,创业板,1,0,2,0,0,60
003033,深主板,5,0,1,1,1,60
000029,深主板,5,0,4,3,1,60
600679,沪主板,1,0,1,0,0,60
300766,创业板,2,0,3,0,0,60
002001,深主板,0,0,0,0,0,60
002434,深主板,1,0,0,0,0,60
600493,沪主板,0,0,0,0,0,60
000951,深主板,1,0,1,0,0,60
301300,创业板,0,0,0,0,0,60
300220,创业板,0,0,1,0,0,60
300229,创业板,1,0,0,0,0,60
600284,沪主板,0,0,1,0,0,60
600900,沪主板,0,0,0,0,0,60
002746,深主板,0,0,0,0,0,60
002429,深主板,0,0,4,3,3,60
300634,创业板,2,1,1,0,0,60
000987,深主板,1,0,0,0,0,60
000905,深主板,0,0,1,0,0,60
301100,创业板,2,1,1,0,0,60
003030,深主板,6,0,1,0,0,60
000952,深主板,0,0,0,0,0,60
600099,沪主板,0,0,0,0,0,60
300405,创业板,0,0,0,0,0,60
300213,创业板,0,0,0,0,0,60
603171,沪主板,3,0,2,1,0,60
301321,创业板,7,1,13,9,5,60
300668,创业板,7,0,4,3,1,60
603217,沪主板,1,0,1,0,0,60
603291,沪主板,0,0,1,0,0,60
601838,沪主板,0,0,0,0,0,60
300763,创业板,1,0,0,0,0,60
300200,创业板,0,0,3,1,1,60
002028,深主板,0,0,3,2,1,60
688439,科创板,0,0,1,0,0,60
301665,创业板,0,0,0,0,0,60
688701,科创板,0,0,1,0,0,60
600801,沪主板,2,0,2,1,0,60
000428,深主板,4,0,4,3,3,60
300226,创业板,0,0,0,0,0,60
000425,深主板,0,0,1,0,0,60
300211,创业板,1,0,1,1,0,60
301123,创业板,13,2,11,6,2,60
300733,创业板,2,0,0,0,0,60
603867,沪主板,2,0,1,1,1,60
600715,沪主板,0,0,0,0,0,60
603659,沪主板,0,0,0,0,0,60
603303,沪主板,7,0,3,1,1,60
002293,深主板,0,0,0,0,0,60
603353,沪主板,5,0,4,2,2,60
003040,深主板,0,0,0,0,0,60
601218,沪主板,1,0,3,1,1,60
688289,科创板,0,0,0,0,0,60
601101,沪主板,4,0,9,7,3,60
600480,沪主板,1,0,0,0,0,60
300206,创业板,0,0,0,0,0,60
300601,创业板,0,0,0,0,0,60
002158,深主板,5,0,4,1,1,60
600101,沪主板,0,0,2,0,0,60
300706,创业板,7,1,13,9,7,60
603788,沪主板,0,0,0,0,0,60
605158,沪主板,0,0,1,1,1,60
603091,沪主板,0,0,1,0,0,60
603085,沪主板,1,0,1,0,0,60
601689,沪主板,2,0,4,2,0,60
603565,沪主板,0,0,0,0,0,60
000813,深主板,3,0,3,2,1,60
301113,创业板,0,0,0,0,0,60
301303,创业板,3,0,3,2,2,60
002903,深主板,10,0,6,2,0,60
605277,沪主板,2,0,3,2,2,60
002206,深主板,0,0,0,0,0,60
688605,科创板,5,0,7,6,4,60
300436,创业板,3,1,3,1,0,60
002534,深主板,2,0,0,0,0,60
605001,沪主板,0,0,1,0,0,60
688138,科创板,8,0,6,4,3,60
300520,创业板,0,0,6,1,1,60
300510,创业板,1,1,2,1,0,60
000825,深主板,0,0,0,0,0,60
002801,深主板,0,0,0,0,0,60
300657,创业板,3,2,10,8,6,60
300140,创业板,0,0,0,0,0,60
600037,沪主板,0,0,1,1,1,60
300078,创业板,0,0,1,0,0,60
688595,科创板,2,0,5,3,0,60
002779,深主板,2,0,0,0,0,60
603759,沪主板,1,0,0,0,0,60
600881,沪主板,6,0,6,5,5,60
301180,创业板,0,0,0,0,0,60
603341,沪主板,1,0,3,2,1,60
002007,深主板,0,0,0,0,0,60
603598,沪主板,4,0,5,3,1,60
688433,科创板,5,0,10,7,3,60
600343,沪主板,6,0,3,2,2,60
603060,沪主板,2,0,3,1,1,60
001965,深主板,0,0,0,0,0,60
300590,创业板,2,0,2,2,0,60
301228,创业板,7,1,5,2,2,60
300138,创业板,0,0,2,0,0,60
603615,沪主板,2,0,1,0,0,60
600345,沪主板,6,0,8,5,3,60
300082,创业板,1,0,1,0,0,60
300511,创业板,0,0,0,0,0,60
688682,科创板,3,0,5,3,1,60
601949,沪主板,0,0,0,0,0,60
603900,沪主板,0,0,1,1,1,60
301182,创业板,9,1,6,4,3,60
300743,创业板,0,0,0,0,0,60
605298,沪主板,2,0,4,1,0,60
300648,创业板,2,0,0,0,0,60
002264,深主板,0,0,0,0,0,60
000589,深主板,0,0,0,0,0,60
300139,创业板,4,0,14,10,8,60
601058,沪主板,0,0,0,0,0,60
600396,沪主板,15,0,14,9,8,60
002487,深主板,0,0,1,0,0,60
688498,科创板,9,0,11,6,4,60
603599,沪主板,0,0,0,0,0,60
603777,沪主板,3,0,2,0,0,60
301229,创业板,0,0,2,1,1,60
688013,科创板,0,0,4,0,0,60
000837,深主板,1,0,0,0,0,60
300079,创业板,0,0,0,0,0,60
002535,深主板,3,0,2,2,2,60
300077,创业板,5,0,4,3,1,60
300751,创业板,8,0,6,3,2,60
600675,沪主板,0,0,0,0,0,60
002536,深主板,10,0,10,5,4,60
300801,创业板,3,0,2,0,0,60
688606,科创板,0,0,0,0,0,60
688215,科创板,1,0,3,2,2,60
000636,深主板,15,0,19,12,10,60
002484,深主板,19,0,17,13,8,60
300931,创业板,4,1,4,1,0,60
600736,沪主板,0,0,0,0,0,60
688375,科创板,5,0,3,2,0,60
002265,深主板,1,0,1,0,0,60
301231,创业板,5,1,2,1,0,60
300143,创业板,0,0,1,0,0,60
605296,沪主板,2,0,0,0,0,60
600398,沪主板,0,0,0,0,0,60
300864,创业板,0,0,1,1,0,60
000011,深主板,2,0,1,1,1,60
300698,创业板,0,0,1,1,1,60
000520,深主板,5,0,5,3,1,60
603375,沪主板,5,0,7,4,1,60
300740,创业板,3,1,1,0,0,60
600339,沪主板,1,0,2,1,0,60
601766,沪主板,0,0,0,0,0,60
601778,沪主板,0,0,0,0,0,60
002213,深主板,5,0,7,3,2,60
300449,创业板,0,0,2,0,0,60
000965,深主板,0,0,0,0,0,60
600397,沪主板,12,0,5,5,2,60
300930,创业板,0,0,1,1,1,60
000973,深主板,4,0,4,1,1,60
301230,创业板,3,0,2,1,0,60
688008,科创板,6,0,19,15,9,60
688334,科创板,0,0,0,0,0,60
300435,创业板,1,0,3,2,0,60
300853,创业板,7,0,6,4,3,60
300141,创业板,1,1,1,0,0,60
000823,深主板,11,0,8,5,4,60
002486,深主板,0,0,0,0,0,60
301232,创业板,6,0,6,3,3,60
600661,沪主板,1,0,3,2,1,60
600036,沪主板,0,0,0,0,0,60
301179,创业板,1,0,1,0,0,60
600066,沪主板,0,0,2,0,0,60
605167,沪主板,4,0,4,3,3,60
603215,沪主板,0,0,0,0,0,60
603039,沪主板,5,0,2,2,1,60
001228,深主板,1,0,0,0,0,60
002488,深主板,0,0,1,1,0,60
688288,科创板,0,0,0,0,0,60
603059,沪主板,0,0,0,0,0,60
300927,创业板,0,0,1,1,0,60
300085,创业板,6,2,4,3,2,60
600880,沪主板,0,0,0,0,0,60
603887,沪主板,0,0,0,0,0,60
000833,深主板,3,0,6,5,3,60
603601,沪主板,8,0,7,5,4,60
301185,创业板,0,0,0,0,0,60
002780,深主板,0,0,0,0,0,60
002491,深主板,9,0,16,10,5,60
002530,深主板,0,0,0,0,0,60
002108,深主板,0,0,0,0,0,60
688507,科创板,17,2,11,10,5,60
600350,沪主板,2,0,1,1,1,60
688710,科创板,2,1,6,3,3,60
600869,沪主板,7,0,6,5,2,60
603040,沪主板,3,0,3,1,1,60
300514,创业板,0,0,0,0,0,60
300136,创业板,8,0,14,7,4,60
600391,沪主板,4,0,1,1,0,60
600063,沪主板,2,0,5,3,3,60
000572,深主板,1,0,0,0,0,60
002262,深主板,0,0,0,0,0,60
002803,深主板,2,0,1,0,0,60
300134,创业板,0,0,0,0,0,60
600663,沪主板,1,0,0,0,0,60
301186,创业板,0,0,1,1,0,60
688582,科创板,2,0,3,1,0,60
688090,科创板,8,1,6,2,2,60
002212,深主板,2,0,2,2,1,60
688567,科创板,0,0,1,1,0,60
688309,科创板,3,0,3,3,1,60
600674,沪主板,0,0,0,0,0,60
603041,沪主板,0,0,1,1,1,60
688539,科创板,2,0,3,2,1,60
601061,沪主板,1,0,0,0,0,60
601208,沪主板,10,0,8,5,3,60
600039,沪主板,0,0,0,0,0,60
301222,创业板,6,1,4,2,1,60
600351,沪主板,0,0,1,0,0,60
300438,创业板,3,0,2,1,0,60
600390,沪主板,0,0,1,1,0,60
600793,沪主板,8,0,4,4,2,60
002802,深主板,0,0,1,0,0,60
301225,创业板,3,0,1,0,0,60
688002,科创板,1,1,2,2,2,60
000408,深主板,0,0,3,1,0,60
002033,深主板,0,0,0,0,0,60
300863,创业板,7,0,5,5,2,60
301223,创业板,0,0,0,0,0,60
002489,深主板,0,0,0,0,0,60
688697,科创板,2,1,1,0,0,60
301391,创业板,1,0,1,0,0,60
605088,沪主板,1,0,1,1,0,60
001360,深主板,3,0,2,1,0,60
600346,沪主板,0,0,1,0,0,60
000417,深主板,8,0,11,9,7,60
601952,沪主板,0,0,0,0,0,60
000912,深主板,0,0,0,0,0,60
300437,创业板,1,0,0,0,0,60
001239,深主板,1,0,1,0,0,60
688358,科创板,2,0,2,0,0,60
605567,沪主板,0,0,0,0,0,60
000963,深主板,0,0,0,0,0,60
600868,沪主板,1,0,0,0,0,60
603061,沪主板,13,0,11,6,3,60
600064,沪主板,0,0,0,0,0,60
600662,沪主板,0,0,0,0,0,60
688141,科创板,11,2,12,7,5,60
002533,深主板,0,0,0,0,0,60
600395,沪主板,1,0,1,1,1,60
603301,沪主板,0,0,0,0,0,60
301227,创业板,3,1,2,1,1,60
002099,深主板,1,0,1,0,0,60
000058,深主板,0,0,0,0,0,60
601799,沪主板,1,0,1,0,0,60
300083,创业板,8,0,4,2,1,60
300854,创业板,4,0,7,2,2,60
603062,沪主板,0,0,2,1,1,60
301226,创业板,2,0,0,0,0,60
688443,科创板,0,0,1,1,1,60
600348,沪主板,0,0,0,0,0,60
002107,深主板,0,0,1,1,0,60
300135,创业板,1,0,2,1,0,60
600726,沪主板,10,0,14,11,9,60
